3.333716,5.854382
4.9674373,6.6877227
5.4767632,5.619079
6.202308,5.265947
3.428959,8.498474
3.5371075,5.146131
4.4330215,6.4045277
3.5337775,7.4222775
5.303248,6.666559
0.9301107,6.210955
